,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN
6140,-117.88,34.06,23.0,6689.0,1124.0,3081.0,1047.0,5.9254,491200.0,1.0,0.0,0.0,0.0,0.0
6217,-117.93,34.04,23.0,6361.0,1168.0,4580.0,1109.0,4.9342,181000.0,1.0,0.0,0.0,0.0,0.0
6219,-117.9,34.04,15.0,11989.0,2185.0,6652.0,2081.0,4.5554,278300.0,1.0,0.0,0.0,0.0,0.0
6221,-117.91,34.04,15.0,8749.0,1761.0,5278.0,1691.0,4.6324,168800.0,1.0,0.0,0.0,0.0,0.0
6223,-117.88,34.01,16.0,6756.0,1332.0,4429.0,1299.0,4.7589,178200.0,1.0,0.0,0.0,0.0,0.0
6224,-117.88,34.0,21.0,5459.0,1086.0,3394.0,1087.0,3.6308,192100.0,1.0,0.0,0.0,0.0,0.0
6228,-117.91,34.02,17.0,5973.0,1384.0,4349.0,1229.0,3.2799,199300.0,1.0,0.0,0.0,0.0,0.0
6229,-117.9,34.02,15.0,14058.0,2486.0,8997.0,2497.0,5.0704,226200.0,1.0,0.0,0.0,0.0,0.0
6234,-117.9,33.99,18.0,8076.0,1789.0,5325.0,1707.0,3.443,171900.0,1.0,0.0,0.0,0.0,0.0
6241,-118.02,34.04,27.0,5640.0,1001.0,3538.0,978.0,5.065,215400.0,1.0,0.0,0.0,0.0,0.0
6242,-118.0,34.03,25.0,6909.0,1154.0,3912.0,1121.0,5.257,226100.0,1.0,0.0,0.0,0.0,0.0
6247,-118.02,34.02,21.0,5992.0,986.0,2647.0,969.0,5.2405,302400.0,1.0,0.0,0.0,0.0,0.0
6251,-117.97,33.99,22.0,5284.0,982.0,2613.0,932.0,4.7332,289900.0,1.0,0.0,0.0,0.0,0.0
6255,-117.99,33.98,18.0,8399.0,1144.0,3727.0,1107.0,6.9695,360400.0,1.0,0.0,0.0,0.0,0.0
6257,-117.96,34.0,33.0,5462.0,952.0,3527.0,914.0,4.4038,186700.0,1.0,0.0,0.0,0.0,0.0
6259,-117.92,33.98,10.0,16414.0,2919.0,8907.0,2714.0,6.1552,362500.0,1.0,0.0,0.0,0.0,0.0
6260,-117.95,33.98,15.0,16042.0,2602.0,7732.0,2552.0,5.6716,330400.0,1.0,0.0,0.0,0.0,0.0
6261,-117.94,33.99,18.0,6100.0,1018.0,3112.0,982.0,4.9932,284000.0,1.0,0.0,0.0,0.0,0.0
6269,-117.88,33.96,16.0,19059.0,3079.0,10988.0,3061.0,5.5469,265200.0,1.0,0.0,0.0,0.0,0.0
6271,-117.9,33.98,20.0,9893.0,2283.0,7228.0,2159.0,3.253,186700.0,1.0,0.0,0.0,0.0,0.0
6272,-117.9,33.97,23.0,7353.0,1255.0,4014.0,1124.0,5.4155,213200.0,1.0,0.0,0.0,0.0,0.0
6281,-117.95,34.16,17.0,7116.0,1089.0,3538.0,1083.0,6.2654,273800.0,0.0,1.0,0.0,0.0,0.0
6321,-118.05,34.15,32.0,5131.0,665.0,1877.0,622.0,8.2004,500001.0,0.0,1.0,0.0,0.0,0.0
6332,-118.06,34.13,28.0,12139.0,2873.0,5359.0,2731.0,3.292,227300.0,0.0,1.0,0.0,0.0,0.0
6347,-118.02,34.14,31.0,6854.0,1578.0,4131.0,1524.0,3.5878,222800.0,0.0,1.0,0.0,0.0,0.0
6350,-118.01,34.15,32.0,6597.0,1579.0,3689.0,1459.0,3.2377,184100.0,0.0,1.0,0.0,0.0,0.0
6351,-117.98,34.14,27.0,6341.0,1289.0,2899.0,1192.0,3.6336,235200.0,0.0,1.0,0.0,0.0,0.0
6382,-118.05,34.12,20.0,5218.0,959.0,2302.0,850.0,3.55,476700.0,0.0,1.0,0.0,0.0,0.0
6446,-118.01,34.07,22.0,6311.0,1572.0,6666.0,1456.0,2.9334,182600.0,0.0,1.0,0.0,0.0,0.0
6448,-118.01,34.07,24.0,5684.0,1485.0,6626.0,1481.0,2.2559,166800.0,0.0,1.0,0.0,0.0,0.0
6479,-118.02,34.04,28.0,6175.0,1449.0,5041.0,1408.0,2.8821,158100.0,1.0,0.0,0.0,0.0,0.0
6505,-118.19,34.22,32.0,10626.0,1504.0,4353.0,1482.0,9.8413,500001.0,1.0,0.0,0.0,0.0,0.0
6626,-118.1,34.14,26.0,6262.0,1645.0,3001.0,1505.0,3.6572,213200.0,1.0,0.0,0.0,0.0,0.0
6631,-118.13,34.14,23.0,5465.0,1494.0,2511.0,1359.0,3.4531,210900.0,1.0,0.0,0.0,0.0,0.0
6633,-118.14,34.14,24.0,10239.0,2823.0,4210.0,2565.0,3.6997,225000.0,1.0,0.0,0.0,0.0,0.0
6701,-118.15,34.12,36.0,6119.0,1513.0,2719.0,1402.0,3.8427,319700.0,1.0,0.0,0.0,0.0,0.0
6709,-118.16,34.11,31.0,5715.0,1154.0,2639.0,1079.0,4.1661,364400.0,1.0,0.0,0.0,0.0,0.0
6732,-118.09,34.1,27.0,6010.0,1532.0,3620.0,1445.0,2.7436,201700.0,1.0,0.0,0.0,0.0,0.0
6770,-118.12,34.06,17.0,5137.0,1614.0,4945.0,1535.0,2.4599,181600.0,1.0,0.0,0.0,0.0,0.0
6784,-118.14,34.05,25.0,5478.0,1136.0,3062.0,1096.0,3.4118,341100.0,1.0,0.0,0.0,0.0,0.0
6788,-118.14,34.06,27.0,5257.0,1082.0,3496.0,1036.0,3.3906,237200.0,1.0,0.0,0.0,0.0,0.0
6810,-118.08,34.04,20.0,5841.0,1146.0,3273.0,1131.0,4.7222,185100.0,1.0,0.0,0.0,0.0,0.0
6818,-118.09,34.04,18.0,5580.0,1369.0,3842.0,1276.0,3.6512,168500.0,1.0,0.0,0.0,0.0,0.0
6847,-118.03,34.01,10.0,6531.0,1036.0,2975.0,1018.0,6.2319,403700.0,1.0,0.0,0.0,0.0,0.0
6895,-118.04,34.0,30.0,5308.0,854.0,2114.0,838.0,5.1985,279200.0,1.0,0.0,0.0,0.0,0.0
6906,-118.0,33.97,30.0,6540.0,991.0,3124.0,953.0,6.0663,372600.0,1.0,0.0,0.0,0.0,0.0
7019,-118.0,33.91,19.0,5166.0,770.0,2374.0,753.0,5.979,285200.0,1.0,0.0,0.0,0.0,0.0
7022,-117.99,33.92,27.0,5805.0,1152.0,3106.0,1144.0,4.061,222700.0,1.0,0.0,0.0,0.0,0.0
7023,-117.98,33.91,16.0,10621.0,1782.0,3836.0,1480.0,5.0923,257200.0,1.0,0.0,0.0,0.0,0.0
7053,-118.11,34.02,17.0,9559.0,1911.0,5279.0,1844.0,5.1515,318900.0,1.0,0.0,0.0,0.0,0.0
7279,-118.18,33.97,26.0,6895.0,1877.0,8551.0,1808.0,2.3175,154500.0,1.0,0.0,0.0,0.0,0.0
7429,-118.27,33.87,21.0,6108.0,1130.0,3244.0,1113.0,4.2768,181400.0,1.0,0.0,0.0,0.0,0.0
7533,-118.22,33.86,16.0,8732.0,1489.0,3944.0,1493.0,5.1948,203500.0,1.0,0.0,0.0,0.0,0.0
7534,-118.24,33.85,25.0,9594.0,1489.0,5237.0,1496.0,5.9684,193300.0,1.0,0.0,0.0,0.0,0.0
7536,-118.24,33.83,22.0,7368.0,1367.0,4721.0,1342.0,4.8438,213100.0,1.0,0.0,0.0,0.0,0.0
7538,-118.25,33.87,18.0,6812.0,1263.0,3704.0,1216.0,4.25,169200.0,1.0,0.0,0.0,0.0,0.0
7541,-118.26,33.85,24.0,9071.0,1335.0,4558.0,1327.0,5.542,197500.0,1.0,0.0,0.0,0.0,0.0
7547,-118.28,33.83,18.0,5923.0,1409.0,3887.0,1322.0,3.4712,194400.0,1.0,0.0,0.0,0.0,0.0
7555,-118.29,33.81,19.0,7023.0,1538.0,3993.0,1412.0,5.0532,218200.0,1.0,0.0,0.0,0.0,0.0
7556,-118.29,33.8,21.0,9944.0,1623.0,4185.0,1582.0,4.526,329400.0,1.0,0.0,0.0,0.0,0.0
7567,-118.27,33.84,24.0,6303.0,1277.0,3728.0,1252.0,3.9227,208600.0,1.0,0.0,0.0,0.0,0.0
7572,-118.26,33.82,28.0,5091.0,1074.0,4753.0,1033.0,3.6477,117400.0,1.0,0.0,0.0,0.0,0.0
7633,-118.13,33.95,24.0,6662.0,1852.0,3792.0,1735.0,3.1104,230000.0,1.0,0.0,0.0,0.0,0.0
7641,-118.12,33.92,27.0,6336.0,1628.0,4673.0,1505.0,2.5893,183700.0,1.0,0.0,0.0,0.0,0.0
7659,-118.16,33.94,25.0,5675.0,1224.0,3317.0,1119.0,3.9352,232900.0,1.0,0.0,0.0,0.0,0.0
7763,-118.18,33.89,25.0,5896.0,1464.0,4149.0,1362.0,2.6742,131900.0,1.0,0.0,0.0,0.0,0.0
7777,-118.12,33.89,22.0,6876.0,1960.0,5162.0,1879.0,2.9293,170800.0,1.0,0.0,0.0,0.0,0.0
7798,-118.14,33.87,21.0,6618.0,1773.0,4396.0,1649.0,3.0989,171400.0,1.0,0.0,0.0,0.0,0.0
7801,-118.06,33.88,17.0,7187.0,1073.0,3844.0,1068.0,6.5901,337400.0,1.0,0.0,0.0,0.0,0.0
7811,-118.06,33.86,16.0,5603.0,938.0,3045.0,893.0,5.0778,293700.0,1.0,0.0,0.0,0.0,0.0
7818,-118.1,33.88,18.0,8046.0,1221.0,4276.0,1228.0,6.5515,319600.0,1.0,0.0,0.0,0.0,0.0
7820,-118.09,33.85,19.0,8120.0,1371.0,5026.0,1345.0,6.3093,286500.0,1.0,0.0,0.0,0.0,0.0
7844,-118.06,33.84,26.0,6960.0,1454.0,4367.0,1437.0,4.7953,210900.0,1.0,0.0,0.0,0.0,0.0
7845,-118.06,33.84,20.0,5643.0,1231.0,3841.0,1195.0,4.0542,168400.0,1.0,0.0,0.0,0.0,0.0
7898,-118.16,33.86,26.0,6607.0,1663.0,4066.0,1558.0,2.5068,156300.0,1.0,0.0,0.0,0.0,0.0
8008,-118.22,33.82,17.0,5357.0,1332.0,3030.0,1266.0,1.9311,138100.0,0.0,0.0,0.0,0.0,1.0
8041,-118.16,33.79,25.0,5463.0,1265.0,3010.0,1179.0,3.233,199100.0,0.0,0.0,0.0,0.0,1.0
8061,-118.08,33.81,20.0,6295.0,937.0,2292.0,874.0,7.6084,402500.0,1.0,0.0,0.0,0.0,0.0
8109,-118.13,33.79,20.0,6678.0,1797.0,3625.0,1599.0,3.7716,242900.0,0.0,0.0,0.0,0.0,1.0
8174,-118.18,33.74,30.0,5915.0,1750.0,2136.0,1503.0,4.0968,310000.0,0.0,0.0,0.0,0.0,1.0
8222,-118.11,33.77,15.0,9103.0,1847.0,3333.0,1712.0,5.1508,367300.0,0.0,0.0,0.0,0.0,1.0
8224,-118.12,33.77,10.0,7264.0,1137.0,2528.0,1057.0,10.2233,500001.0,0.0,0.0,0.0,0.0,1.0
8264,-118.33,33.96,24.0,6513.0,1290.0,2636.0,1271.0,4.2099,189800.0,1.0,0.0,0.0,0.0,0.0
8299,-118.37,33.97,26.0,6672.0,1729.0,3333.0,1557.0,2.9646,179800.0,1.0,0.0,0.0,0.0,0.0
8378,-118.34,33.91,12.0,9975.0,3638.0,7429.0,3405.0,2.6689,192300.0,1.0,0.0,0.0,0.0,0.0
8379,-118.33,33.91,8.0,10731.0,3335.0,7211.0,3028.0,2.455,192700.0,1.0,0.0,0.0,0.0,0.0
8431,-118.33,33.9,21.0,6603.0,1984.0,5546.0,1745.0,2.6091,163900.0,1.0,0.0,0.0,0.0,0.0
8550,-118.4,33.87,26.0,6712.0,1441.0,2803.0,1394.0,5.2276,434500.0,1.0,0.0,0.0,0.0,0.0
8562,-118.4,33.86,18.0,5152.0,1365.0,2286.0,1243.0,5.1677,380800.0,1.0,0.0,0.0,0.0,0.0
8569,-118.41,33.85,16.0,6123.0,1989.0,2853.0,1789.0,4.425,336400.0,0.0,0.0,0.0,0.0,1.0
8571,-118.38,33.84,25.0,5775.0,1149.0,2637.0,1117.0,5.4968,379800.0,1.0,0.0,0.0,0.0,0.0
8576,-118.43,33.83,19.0,6206.0,1611.0,2455.0,1472.0,5.145,420200.0,0.0,0.0,0.0,0.0,1.0
8625,-118.37,33.85,25.0,5622.0,998.0,2537.0,1009.0,5.785,395300.0,1.0,0.0,0.0,0.0,0.0
8626,-118.35,33.84,22.0,13133.0,3680.0,7180.0,3522.0,3.5414,354700.0,1.0,0.0,0.0,0.0,0.0
8627,-118.36,33.84,22.0,11016.0,3170.0,6664.0,2838.0,3.703,361300.0,1.0,0.0,0.0,0.0,0.0
8638,-118.33,33.83,5.0,13038.0,2679.0,5272.0,2523.0,5.5023,286400.0,1.0,0.0,0.0,0.0,0.0
8655,-118.33,33.82,26.0,5591.0,934.0,2824.0,939.0,6.5861,417800.0,1.0,0.0,0.0,0.0,0.0
8657,-118.35,33.82,28.0,7591.0,1710.0,3420.0,1635.0,4.0708,328900.0,1.0,0.0,0.0,0.0,0.0
8663,-118.36,33.82,26.0,5166.0,1313.0,2738.0,1239.0,3.3565,360800.0,1.0,0.0,0.0,0.0,0.0
8665,-118.36,33.81,25.0,9042.0,2022.0,4458.0,1944.0,4.5592,378800.0,1.0,0.0,0.0,0.0,0.0
8684,-118.35,33.8,19.0,6224.0,1105.0,3152.0,1076.0,5.9541,500001.0,1.0,0.0,0.0,0.0,0.0
8695,-118.32,33.79,21.0,6638.0,1634.0,3240.0,1568.0,3.6797,271100.0,1.0,0.0,0.0,0.0,0.0
8696,-118.34,33.78,25.0,11016.0,1626.0,4168.0,1584.0,8.1782,500001.0,0.0,0.0,0.0,0.0,1.0
8697,-118.36,33.79,34.0,5166.0,704.0,2071.0,668.0,8.3609,500001.0,0.0,0.0,0.0,0.0,1.0
8706,-118.41,33.77,22.0,7554.0,991.0,2808.0,946.0,10.06,500001.0,0.0,0.0,0.0,0.0,1.0
8709,-118.37,33.77,26.0,6339.0,876.0,2540.0,880.0,10.1447,500001.0,0.0,0.0,0.0,0.0,1.0
8710,-118.38,33.77,21.0,11353.0,1537.0,4649.0,1504.0,9.821,500001.0,0.0,0.0,0.0,0.0,1.0
8711,-118.38,33.77,17.0,10950.0,2207.0,4713.0,2043.0,6.3064,418300.0,0.0,0.0,0.0,0.0,1.0
8712,-118.38,33.79,32.0,10445.0,1620.0,4474.0,1576.0,7.7042,500001.0,0.0,0.0,0.0,0.0,1.0
8714,-118.42,33.75,22.0,17591.0,2604.0,6897.0,2492.0,8.2831,500001.0,0.0,0.0,0.0,0.0,1.0
8715,-118.34,33.76,34.0,5586.0,674.0,1871.0,636.0,15.0001,500001.0,0.0,0.0,0.0,0.0,1.0
8716,-118.35,33.74,25.0,8272.0,1132.0,3392.0,1132.0,10.0973,500001.0,0.0,0.0,0.0,0.0,1.0
8717,-118.38,33.75,23.0,8277.0,1290.0,3176.0,1159.0,7.6986,500001.0,0.0,0.0,0.0,0.0,1.0
8720,-118.31,33.77,20.0,5776.0,956.0,2757.0,936.0,6.6447,416800.0,1.0,0.0,0.0,0.0,0.0
8727,-118.32,33.74,24.0,6097.0,794.0,2248.0,806.0,10.1357,500001.0,0.0,0.0,0.0,0.0,1.0
8737,-118.36,34.1,37.0,7097.0,2010.0,2913.0,1939.0,2.875,300000.0,1.0,0.0,0.0,0.0,0.0
8743,-118.37,34.09,31.0,6348.0,1827.0,2559.0,1755.0,3.2818,225000.0,1.0,0.0,0.0,0.0,0.0
8751,-118.38,34.09,24.0,8264.0,2437.0,3148.0,2274.0,3.5659,281300.0,1.0,0.0,0.0,0.0,0.0
8766,-118.39,34.07,33.0,5301.0,1281.0,2243.0,1159.0,4.2386,500001.0,1.0,0.0,0.0,0.0,0.0
8768,-118.39,34.08,27.0,6605.0,1710.0,2665.0,1520.0,3.8088,500001.0,1.0,0.0,0.0,0.0,0.0
8797,-118.52,34.02,24.0,7418.0,1755.0,2713.0,1577.0,5.0867,500001.0,1.0,0.0,0.0,0.0,0.0
8799,-118.5,34.03,32.0,6365.0,1784.0,2767.0,1698.0,3.6451,383300.0,1.0,0.0,0.0,0.0,0.0
8800,-118.5,34.02,28.0,5109.0,1482.0,2313.0,1451.0,3.3266,483300.0,1.0,0.0,0.0,0.0,0.0
8865,-118.38,34.01,18.0,9528.0,2075.0,3922.0,1920.0,4.7612,304100.0,1.0,0.0,0.0,0.0,0.0
8894,-118.44,33.98,21.0,18132.0,5419.0,7431.0,4930.0,5.3359,500001.0,1.0,0.0,0.0,0.0,0.0
8895,-118.38,33.99,21.0,11308.0,3039.0,5127.0,2839.0,4.6277,228300.0,1.0,0.0,0.0,0.0,0.0
8899,-118.38,33.98,25.0,7105.0,1012.0,2519.0,1004.0,6.8112,500001.0,1.0,0.0,0.0,0.0,0.0
8913,-118.6,34.13,20.0,14291.0,1934.0,5452.0,1875.0,9.1232,472000.0,1.0,0.0,0.0,0.0,0.0
8922,-118.67,34.16,17.0,16544.0,2206.0,6214.0,2118.0,9.1228,500001.0,1.0,0.0,0.0,0.0,0.0
8924,-118.68,34.13,9.0,11251.0,1594.0,3029.0,1227.0,6.7273,500001.0,1.0,0.0,0.0,0.0,0.0
8927,-118.72,34.14,7.0,23866.0,4407.0,9873.0,4012.0,5.4032,318500.0,0.0,0.0,0.0,0.0,1.0
8928,-118.78,34.16,9.0,30405.0,4093.0,12873.0,3931.0,8.0137,399200.0,0.0,0.0,0.0,0.0,1.0
8931,-118.84,34.11,12.0,7508.0,1058.0,2484.0,965.0,5.8788,500001.0,0.0,0.0,0.0,0.0,1.0
8932,-118.82,34.14,22.0,11668.0,1730.0,4054.0,1671.0,6.9935,385500.0,0.0,0.0,0.0,0.0,1.0
8936,-118.88,34.02,19.0,15990.0,2611.0,5175.0,2173.0,7.7848,500001.0,0.0,0.0,0.0,0.0,1.0
8942,-118.66,34.02,23.0,8798.0,1465.0,2750.0,1208.0,8.7364,500001.0,0.0,0.0,0.0,0.0,1.0
8944,-117.84,34.63,5.0,6739.0,1251.0,4614.0,1266.0,4.002,115100.0,0.0,1.0,0.0,0.0,0.0
8945,-117.78,34.58,6.0,10263.0,1864.0,6163.0,1781.0,3.8803,120000.0,0.0,1.0,0.0,0.0,0.0
8949,-118.09,34.68,4.0,23386.0,4171.0,10493.0,3671.0,4.0211,144000.0,0.0,1.0,0.0,0.0,0.0
8950,-118.11,34.68,6.0,7430.0,1184.0,3489.0,1115.0,5.3267,140100.0,0.0,1.0,0.0,0.0,0.0
8952,-118.12,34.68,12.0,5319.0,875.0,2439.0,779.0,4.6629,131500.0,0.0,1.0,0.0,0.0,0.0
8956,-118.09,34.71,5.0,5807.0,1182.0,2602.0,1007.0,2.4012,159400.0,0.0,1.0,0.0,0.0,0.0
8957,-118.1,34.7,5.0,10356.0,1647.0,4562.0,1427.0,4.9806,141100.0,0.0,1.0,0.0,0.0,0.0
8973,-118.15,34.67,5.0,12317.0,2953.0,6291.0,2654.0,3.5732,146900.0,0.0,1.0,0.0,0.0,0.0
8976,-118.16,34.71,27.0,6007.0,998.0,2680.0,882.0,4.1719,117200.0,0.0,1.0,0.0,0.0,0.0
8990,-118.2,34.69,5.0,9076.0,1503.0,7694.0,1278.0,4.875,163400.0,0.0,1.0,0.0,0.0,0.0
8992,-118.17,34.68,13.0,5341.0,773.0,2288.0,724.0,6.6772,185600.0,0.0,1.0,0.0,0.0,0.0
8993,-118.19,34.67,8.0,11275.0,1822.0,5731.0,1692.0,5.0285,167900.0,0.0,1.0,0.0,0.0,0.0
8994,-118.17,34.67,5.0,8352.0,1555.0,3723.0,1389.0,4.5659,140300.0,0.0,1.0,0.0,0.0,0.0
9003,-118.29,34.65,18.0,6893.0,1372.0,2837.0,1221.0,3.3173,218400.0,0.0,1.0,0.0,0.0,0.0
9010,-117.93,34.57,5.0,5613.0,1060.0,3569.0,999.0,3.1946,132700.0,0.0,1.0,0.0,0.0,0.0
9018,-118.16,34.6,2.0,11008.0,1549.0,4098.0,1367.0,6.4865,204400.0,0.0,1.0,0.0,0.0,0.0
9021,-118.16,34.6,5.0,7294.0,1139.0,3123.0,930.0,4.9904,154100.0,0.0,1.0,0.0,0.0,0.0
9023,-118.22,34.63,4.0,14348.0,2145.0,5839.0,1806.0,5.3799,222400.0,0.0,1.0,0.0,0.0,0.0
9027,-118.14,34.57,6.0,9882.0,1892.0,4892.0,1621.0,3.7636,167600.0,0.0,1.0,0.0,0.0,0.0
9028,-118.12,34.56,5.0,6446.0,1154.0,3427.0,1104.0,3.9936,148500.0,0.0,1.0,0.0,0.0,0.0
9031,-118.1,34.57,7.0,20377.0,4335.0,11973.0,3933.0,3.3086,138100.0,0.0,1.0,0.0,0.0,0.0
9032,-118.09,34.57,4.0,9761.0,1683.0,4970.0,1535.0,4.5266,142900.0,0.0,1.0,0.0,0.0,0.0
9037,-118.07,34.56,5.0,10264.0,1821.0,5871.0,1790.0,4.2329,145500.0,0.0,1.0,0.0,0.0,0.0
9038,-118.08,34.56,14.0,5144.0,887.0,2846.0,824.0,4.5615,137200.0,0.0,1.0,0.0,0.0,0.0
9039,-118.03,34.58,4.0,9849.0,1780.0,4546.0,1598.0,4.0729,154300.0,0.0,1.0,0.0,0.0,0.0
9040,-118.02,34.57,4.0,10655.0,1706.0,5391.0,1529.0,5.083,151300.0,0.0,1.0,0.0,0.0,0.0
9042,-118.08,34.55,5.0,16181.0,2971.0,8152.0,2651.0,4.5237,141800.0,0.0,1.0,0.0,0.0,0.0
9044,-118.37,34.43,11.0,17339.0,2866.0,8721.0,2803.0,5.9507,225200.0,0.0,1.0,0.0,0.0,0.0
9048,-118.26,34.5,6.0,5813.0,908.0,2275.0,790.0,4.7778,340400.0,0.0,1.0,0.0,0.0,0.0
9054,-118.46,34.4,12.0,25957.0,4798.0,10475.0,4490.0,4.542,195300.0,1.0,0.0,0.0,0.0,0.0
9056,-118.5,34.52,3.0,6577.0,1056.0,3032.0,1004.0,5.9263,251800.0,0.0,1.0,0.0,0.0,0.0
9062,-118.52,34.46,5.0,15341.0,2527.0,7270.0,2320.0,6.1281,236200.0,1.0,0.0,0.0,0.0,0.0
9063,-118.53,34.45,10.0,5509.0,969.0,3002.0,959.0,5.5981,220100.0,1.0,0.0,0.0,0.0,0.0
9064,-118.51,34.43,15.0,8510.0,1258.0,3733.0,1233.0,6.1082,253700.0,1.0,0.0,0.0,0.0,0.0
9067,-118.45,34.44,16.0,13406.0,2574.0,7030.0,2440.0,4.6861,187900.0,1.0,0.0,0.0,0.0,0.0
9068,-118.49,34.43,15.0,8244.0,1409.0,4453.0,1357.0,5.4829,199600.0,1.0,0.0,0.0,0.0,0.0
9074,-118.43,34.43,5.0,21113.0,4386.0,9842.0,3886.0,4.2037,194600.0,1.0,0.0,0.0,0.0,0.0
9075,-118.55,34.44,14.0,15348.0,2366.0,7087.0,2169.0,6.3277,237700.0,0.0,1.0,0.0,0.0,0.0
9078,-118.7,34.53,5.0,14275.0,2474.0,7158.0,2311.0,5.4284,236300.0,0.0,1.0,0.0,0.0,0.0
9082,-118.52,34.39,21.0,5477.0,1275.0,3384.0,1222.0,3.6625,228100.0,1.0,0.0,0.0,0.0,0.0
9085,-118.52,34.4,5.0,7748.0,1557.0,4768.0,1393.0,5.305,311200.0,1.0,0.0,0.0,0.0,0.0
9089,-118.55,34.37,21.0,7010.0,1063.0,3331.0,1038.0,6.776,278100.0,1.0,0.0,0.0,0.0,0.0
9091,-118.55,34.41,8.0,21086.0,3945.0,9936.0,3790.0,5.8602,265100.0,1.0,0.0,0.0,0.0,0.0
9092,-118.55,34.38,24.0,6246.0,1028.0,2803.0,999.0,6.3002,282900.0,1.0,0.0,0.0,0.0,0.0
9093,-118.56,34.41,4.0,17313.0,3224.0,6902.0,2707.0,5.6798,320900.0,1.0,0.0,0.0,0.0,0.0
9094,-118.55,34.39,16.0,8726.0,1317.0,3789.0,1279.0,6.8419,323300.0,1.0,0.0,0.0,0.0,0.0
9095,-118.61,34.38,2.0,5989.0,883.0,1787.0,613.0,6.6916,329500.0,0.0,1.0,0.0,0.0,0.0
9117,-119.77,37.19,8.0,5212.0,872.0,2383.0,857.0,4.1099,113600.0,0.0,1.0,0.0,0.0,0.0
9118,-119.67,37.27,13.0,5087.0,981.0,2284.0,913.0,2.7413,123100.0,0.0,1.0,0.0,0.0,0.0
9141,-120.06,37.02,13.0,6301.0,1080.0,3840.0,1033.0,3.5258,84900.0,0.0,1.0,0.0,0.0,0.0
9178,-122.55,38.1,26.0,5188.0,892.0,2341.0,906.0,5.0029,255600.0,0.0,0.0,0.0,1.0,0.0
9184,-122.59,38.12,25.0,7784.0,1145.0,3445.0,1166.0,6.0132,287900.0,1.0,0.0,0.0,0.0,0.0
9187,-122.6,38.11,23.0,8642.0,1294.0,3594.0,1253.0,5.3962,301500.0,1.0,0.0,0.0,0.0,0.0
9189,-122.61,38.09,18.0,6205.0,821.0,2311.0,756.0,6.9081,368700.0,1.0,0.0,0.0,0.0,0.0
9190,-122.58,38.1,22.0,11872.0,2300.0,5600.0,2200.0,4.6463,276300.0,0.0,0.0,0.0,1.0,0.0
9191,-122.58,38.08,27.0,10839.0,1637.0,4406.0,1623.0,5.615,285600.0,0.0,0.0,0.0,1.0,0.0
9193,-122.56,38.09,17.0,9614.0,2123.0,4684.0,2060.0,4.1705,209800.0,0.0,0.0,0.0,1.0,0.0
9194,-122.56,38.06,19.0,15622.0,2721.0,6109.0,2615.0,5.0965,295300.0,0.0,0.0,0.0,1.0,0.0
9197,-122.51,38.06,24.0,9493.0,1935.0,5162.0,1880.0,3.0742,118800.0,0.0,0.0,0.0,1.0,0.0
9204,-122.55,38.03,29.0,7174.0,1169.0,3063.0,1172.0,6.0902,293200.0,0.0,0.0,0.0,1.0,0.0
9208,-122.57,38.02,33.0,9531.0,1487.0,3798.0,1409.0,5.6512,314000.0,0.0,0.0,0.0,1.0,0.0
9215,-122.52,37.98,31.0,6555.0,1571.0,2962.0,1464.0,2.8903,324200.0,0.0,0.0,0.0,1.0,0.0
9223,-122.47,37.99,22.0,7274.0,1002.0,2468.0,957.0,7.494,439200.0,0.0,0.0,0.0,1.0,0.0
9225,-122.49,37.99,27.0,5470.0,755.0,1916.0,764.0,6.994,420800.0,0.0,0.0,0.0,1.0,0.0
9239,-122.5,37.97,25.0,6526.0,1902.0,5917.0,1812.0,2.7273,187500.0,0.0,0.0,0.0,1.0,0.0
9246,-122.61,37.99,40.0,7737.0,1488.0,3108.0,1349.0,4.4375,289600.0,0.0,0.0,0.0,0.0,1.0
9250,-122.59,38.01,35.0,8814.0,1307.0,3450.0,1258.0,6.1724,414300.0,0.0,0.0,0.0,1.0,0.0
9252,-122.57,37.99,38.0,5587.0,996.0,2466.0,1027.0,4.1711,336900.0,0.0,0.0,0.0,1.0,0.0
9258,-122.57,37.97,47.0,5416.0,1115.0,2177.0,1027.0,3.5055,382100.0,0.0,0.0,0.0,1.0,0.0
9268,-122.53,37.95,22.0,7446.0,1979.0,2980.0,1888.0,3.5838,271300.0,0.0,0.0,0.0,1.0,0.0
9291,-122.5,37.91,31.0,7001.0,1282.0,2755.0,1267.0,5.4851,441100.0,0.0,0.0,0.0,1.0,0.0
9293,-122.47,37.89,23.0,10774.0,1736.0,3895.0,1683.0,7.2905,500001.0,0.0,0.0,0.0,1.0,0.0
9295,-122.5,37.88,28.0,5448.0,1089.0,2100.0,1023.0,4.7475,474600.0,0.0,0.0,0.0,1.0,0.0
9325,-122.48,37.85,42.0,6297.0,1307.0,2096.0,1205.0,6.4752,500001.0,0.0,0.0,0.0,1.0,0.0
9395,-123.22,39.28,16.0,5569.0,1106.0,3148.0,1088.0,3.1455,142900.0,1.0,0.0,0.0,0.0,0.0
9409,-123.59,38.8,17.0,5202.0,1037.0,1742.0,803.0,3.1201,176100.0,0.0,0.0,0.0,0.0,1.0
